Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,Asylum-seekers,IDPs,"Other people in need of international protection","Stateless persons","Host community","Others of concern"
2010,"United States of America","Dem. Rep. of the Congo",USA,COD,1176,23,0,0,0,0,0
2010,Yemen,"Dem. Rep. of the Congo",YEM,COD,0,5,0,0,0,0,0
2010,Zambia,"Dem. Rep. of the Congo",ZMB,COD,12342,73,0,0,0,0,0
2010,Zimbabwe,"Dem. Rep. of the Congo",ZWE,COD,3070,307,0,0,0,0,0
2010,Burundi,Comoros,BDI,COM,0,5,0,0,0,0,0
2010,Canada,Comoros,CAN,COM,6,0,0,0,0,0,0
2010,France,Comoros,FRA,COM,324,0,0,0,0,0,0
2010,Germany,Comoros,DEU,COM,11,0,0,0,0,0,0
2010,Portugal,Comoros,PRT,COM,18,0,0,0,0,0,0
2010,"United States of America",Comoros,USA,COM,6,0,0,0,0,0,0
2010,Argentina,Colombia,ARG,COL,403,203,0,0,0,0,0
2010,Australia,Colombia,AUS,COL,148,22,0,0,0,0,0
2010,Austria,Colombia,AUT,COL,22,5,0,0,0,0,0
2010,Belgium,Colombia,BEL,COL,33,0,0,0,0,0,0
2010,"Bolivia (Plurinational State of)",Colombia,BOL,COL,127,33,0,0,0,0,0
2010,Brazil,Colombia,BRA,COL,602,16,0,0,0,0,0
2010,Canada,Colombia,CAN,COL,16054,2692,0,0,0,0,0
2010,Chile,Colombia,CHL,COL,884,246,0,0,0,0,0
2010,Colombia,Colombia,COL,COL,0,0,3672054,0,0,0,0
2010,"Costa Rica",Colombia,CRI,COL,10214,296,0,0,0,0,0
2010,Cuba,Colombia,CUB,COL,5,0,0,0,0,0,0
2010,Denmark,Colombia,DNK,COL,7,0,0,0,0,0,0
2010,Ecuador,Colombia,ECU,COL,120403,39744,0,0,0,0,0
2010,Finland,Colombia,FIN,COL,13,0,0,0,0,0,0
2010,France,Colombia,FRA,COL,436,0,0,0,0,0,0
2010,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,650,0,0,0,0,0,0
2010,Germany,Colombia,DEU,COL,253,18,0,0,0,0,0
2010,Guatemala,Colombia,GTM,COL,5,0,0,0,0,0,0
2010,Iceland,Colombia,ISL,COL,6,0,0,0,0,0,0
2010,Israel,Colombia,ISR,COL,0,265,0,0,0,0,0
2010,Italy,Colombia,ITA,COL,426,19,0,0,0,0,0
2010,Mexico,Colombia,MEX,COL,233,30,0,0,0,0,0
2010,"Netherlands (Kingdom of the)",Colombia,NLD,COL,307,50,0,0,0,0,0
2010,Nicaragua,Colombia,NIC,COL,6,0,0,0,0,0,0
2010,Norway,Colombia,NOR,COL,29,6,0,0,0,0,0
2010,"New Zealand",Colombia,NZL,COL,36,0,0,0,0,0,0
2010,Panama,Colombia,PAN,COL,15432,217,0,0,0,0,0
2010,Paraguay,Colombia,PRY,COL,31,0,0,0,0,0,0
2010,Peru,Colombia,PER,COL,307,143,0,0,0,0,0
2010,Portugal,Colombia,PRT,COL,63,5,0,0,0,0,0
2010,"El Salvador",Colombia,SLV,COL,5,0,0,0,0,0,0
2010,Spain,Colombia,ESP,COL,782,401,0,0,0,0,0
2010,Sweden,Colombia,SWE,COL,186,17,0,0,0,0,0
2010,Switzerland,Colombia,CHE,COL,310,27,0,0,0,0,0
2010,"Syrian Arab Rep.",Colombia,SYR,COL,0,5,0,0,0,0,0
2010,"Trinidad and Tobago",Colombia,TTO,COL,5,0,0,0,0,0,0
2010,Uruguay,Colombia,URY,COL,82,17,0,0,0,0,0
2010,"United States of America",Colombia,USA,COL,25607,165,0,0,0,0,0
2010,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,201467,15694,0,0,0,0,0
2010,Argentina,"Costa Rica",ARG,CRI,6,0,0,0,0,0,0
2010,Canada,"Costa Rica",CAN,CRI,320,74,0,0,0,0,0
2010,Germany,"Costa Rica",DEU,CRI,9,0,0,0,0,0,0
2010,"United States of America","Costa Rica",USA,CRI,17,0,0,0,0,0,0
2010,Argentina,Cuba,ARG,CUB,338,29,0,0,0,0,0
2010,Australia,Cuba,AUS,CUB,6,0,0,0,0,0,0
2010,Austria,Cuba,AUT,CUB,21,0,0,0,0,0,0
2010,Bahamas,Cuba,BHS,CUB,27,0,0,0,0,0,0
2010,"Bolivia (Plurinational State of)",Cuba,BOL,CUB,9,0,0,0,0,0,0
2010,Brazil,Cuba,BRA,CUB,133,29,0,0,0,0,0
2010,Bulgaria,Cuba,BGR,CUB,6,0,0,0,0,0,0
2010,Canada,Cuba,CAN,CUB,1821,264,0,0,0,0,0
2010,Chile,Cuba,CHL,CUB,18,10,0,0,0,0,0
2010,Colombia,Cuba,COL,CUB,58,68,0,0,0,0,0
2010,"Costa Rica",Cuba,CRI,CUB,722,40,0,0,0,0,0
2010,Czechia,Cuba,CZE,CUB,101,7,0,0,0,0,0
2010,Ecuador,Cuba,ECU,CUB,244,3528,0,0,0,0,0
2010,Finland,Cuba,FIN,CUB,10,0,0,0,0,0,0
2010,France,Cuba,FRA,CUB,120,0,0,0,0,0,0
2010,"United Kingdom of Great Britain and Northern Ireland",Cuba,GBR,CUB,10,0,0,0,0,0,0
2010,Germany,Cuba,DEU,CUB,383,22,0,0,0,0,0
2010,Greece,Cuba,GRC,CUB,0,5,0,0,0,0,0
2010,Haiti,Cuba,HTI,CUB,0,5,0,0,0,0,0
2010,Hungary,Cuba,HUN,CUB,61,0,0,0,0,0,0
2010,Ireland,Cuba,IRL,CUB,7,0,0,0,0,0,0
2010,Italy,Cuba,ITA,CUB,88,0,0,0,0,0,0
2010,Lithuania,Cuba,LTU,CUB,5,0,0,0,0,0,0
2010,Mexico,Cuba,MEX,CUB,30,6,0,0,0,0,0
2010,"Netherlands (Kingdom of the)",Cuba,NLD,CUB,14,0,0,0,0,0,0
2010,Nicaragua,Cuba,NIC,CUB,6,0,0,0,0,0,0
2010,Norway,Cuba,NOR,CUB,5,0,0,0,0,0,0
2010,"New Zealand",Cuba,NZL,CUB,5,0,0,0,0,0,0
2010,Panama,Cuba,PAN,CUB,1093,21,0,0,0,0,0
2010,Paraguay,Cuba,PRY,CUB,52,0,0,0,0,0,0
2010,Peru,Cuba,PER,CUB,593,75,0,0,0,0,0
2010,Poland,Cuba,POL,CUB,7,6,0,0,0,0,0
2010,Portugal,Cuba,PRT,CUB,19,0,0,0,0,0,0
2010,Romania,Cuba,ROU,CUB,0,5,0,0,0,0,0
2010,"Russian Federation",Cuba,RUS,CUB,6,5,0,0,0,0,0
2010,Spain,Cuba,ESP,CUB,422,185,0,0,0,0,0
2010,Slovakia,Cuba,SVK,CUB,21,0,0,0,0,0,0
2010,Sweden,Cuba,SWE,CUB,91,17,0,0,0,0,0
2010,Switzerland,Cuba,CHE,CUB,44,9,0,0,0,0,0
2010,"Trinidad and Tobago",Cuba,TTO,CUB,0,5,0,0,0,0,0
2010,Ukraine,Cuba,UKR,CUB,0,10,0,0,0,0,0
2010,Uruguay,Cuba,URY,CUB,6,5,0,0,0,0,0
2010,"United States of America",Cuba,USA,CUB,858,10,0,0,0,0,0
2010,"Venezuela (Bolivarian Republic of)",Cuba,VEN,CUB,0,14,0,0,0,0,0
2010,Germany,"Cabo Verde",DEU,CPV,5,0,0,0,0,0,0
2010,Italy,"Cabo Verde",ITA,CPV,17,0,0,0,0,0,0
2010,"Costa Rica",Cyprus,CRI,CYP,5,0,0,0,0,0,0
2010,"United Kingdom of Great Britain and Northern Ireland",Cyprus,GBR,CYP,5,0,0,0,0,0,0
2010,Australia,Czechia,AUS,CZE,0,5,0,0,0,0,0
2010,Belgium,Czechia,BEL,CZE,11,0,0,0,0,0,0
2010,Canada,Czechia,CAN,CZE,275,1123,0,0,0,0,0
2010,"United Kingdom of Great Britain and Northern Ireland",Czechia,GBR,CZE,100,0,0,0,0,0,0
2010,Germany,Czechia,DEU,CZE,169,5,0,0,0,0,0
2010,Ireland,Czechia,IRL,CZE,120,0,0,0,0,0,0
2010,"Netherlands (Kingdom of the)",Czechia,NLD,CZE,11,0,0,0,0,0,0
2010,Norway,Czechia,NOR,CZE,0,5,0,0,0,0,0
2010,"New Zealand",Czechia,NZL,CZE,66,14,0,0,0,0,0
2010,Peru,Czechia,PER,CZE,5,0,0,0,0,0,0
2010,Switzerland,Czechia,CHE,CZE,11,0,0,0,0,0,0
2010,"United States of America",Czechia,USA,CZE,43,0,0,0,0,0,0
2010,Canada,Denmark,CAN,DNK,6,0,0,0,0,0,0
2010,Egypt,Djibouti,EGY,DJI,5,0,0,0,0,0,0
2010,Belgium,Djibouti,BEL,DJI,68,0,0,0,0,0,0
2010,Canada,Djibouti,CAN,DJI,275,193,0,0,0,0,0
2010,Ethiopia,Djibouti,ETH,DJI,62,10,0,0,0,0,0
2010,France,Djibouti,FRA,DJI,94,0,0,0,0,0,0
2010,Germany,Djibouti,DEU,DJI,5,0,0,0,0,0,0
2010,"Netherlands (Kingdom of the)",Djibouti,NLD,DJI,11,0,0,0,0,0,0
2010,Sweden,Djibouti,SWE,DJI,0,5,0,0,0,0,0
2010,"United States of America",Djibouti,USA,DJI,36,18,0,0,0,0,0
2010,Canada,Dominica,CAN,DMA,43,16,0,0,0,0,0
2010,"United States of America",Dominica,USA,DMA,8,0,0,0,0,0,0
2010,Argentina,"Dominican Rep.",ARG,DOM,0,119,0,0,0,0,0
2010,Canada,"Dominican Rep.",CAN,DOM,129,175,0,0,0,0,0
2010,"Costa Rica","Dominican Rep.",CRI,DOM,6,0,0,0,0,0,0
2010,Ecuador,"Dominican Rep.",ECU,DOM,5,64,0,0,0,0,0
2010,Germany,"Dominican Rep.",DEU,DOM,49,0,0,0,0,0,0
2010,Greece,"Dominican Rep.",GRC,DOM,0,28,0,0,0,0,0
2010,Switzerland,"Dominican Rep.",CHE,DOM,5,0,0,0,0,0,0
2010,"United States of America","Dominican Rep.",USA,DOM,44,0,0,0,0,0,0
2010,Argentina,Ecuador,ARG,ECU,13,5,0,0,0,0,0
2010,Australia,Ecuador,AUS,ECU,5,0,0,0,0,0,0
2010,Brazil,Ecuador,BRA,ECU,26,0,0,0,0,0,0
2010,Canada,Ecuador,CAN,ECU,226,91,0,0,0,0,0
2010,Chile,Ecuador,CHL,ECU,17,0,0,0,0,0,0
2010,Finland,Ecuador,FIN,ECU,5,0,0,0,0,0,0
2010,"United Kingdom of Great Britain and Northern Ireland",Ecuador,GBR,ECU,185,0,0,0,0,0,0
2010,Germany,Ecuador,DEU,ECU,124,0,0,0,0,0,0
2010,Israel,Ecuador,ISR,ECU,0,11,0,0,0,0,0
2010,Italy,Ecuador,ITA,ECU,8,0,0,0,0,0,0
2010,Mexico,Ecuador,MEX,ECU,0,5,0,0,0,0,0
2010,"Netherlands (Kingdom of the)",Ecuador,NLD,ECU,5,0,0,0,0,0,0
2010,Norway,Ecuador,NOR,ECU,5,0,0,0,0,0,0
2010,Panama,Ecuador,PAN,ECU,0,5,0,0,0,0,0
2010,Peru,Ecuador,PER,ECU,5,0,0,0,0,0,0
2010,Romania,Ecuador,ROU,ECU,5,0,0,0,0,0,0
2010,Spain,Ecuador,ESP,ECU,5,0,0,0,0,0,0
2010,Sweden,Ecuador,SWE,ECU,60,0,0,0,0,0,0
2010,Switzerland,Ecuador,CHE,ECU,5,11,0,0,0,0,0
2010,Uruguay,Ecuador,URY,ECU,7,0,0,0,0,0,0
2010,"United States of America",Ecuador,USA,ECU,148,60,0,0,0,0,0
2010,"Venezuela (Bolivarian Republic of)",Ecuador,VEN,ECU,5,13,0,0,0,0,0
2010,Benin,"Equatorial Guinea",BEN,GNQ,11,0,0,0,0,0,0
2010,Canada,"Equatorial Guinea",CAN,GNQ,11,10,0,0,0,0,0
2010,Cameroon,"Equatorial Guinea",CMR,GNQ,36,6,0,0,0,0,0
2010,France,"Equatorial Guinea",FRA,GNQ,29,0,0,0,0,0,0
2010,Gabon,"Equatorial Guinea",GAB,GNQ,14,12,0,0,0,0,0
2010,Germany,"Equatorial Guinea",DEU,GNQ,23,8,0,0,0,0,0
2010,Nigeria,"Equatorial Guinea",NGA,GNQ,5,0,0,0,0,0,0
2010,Norway,"Equatorial Guinea",NOR,GNQ,0,5,0,0,0,0,0
2010,"Sierra Leone","Equatorial Guinea",SLE,GNQ,5,0,0,0,0,0,0
2010,Spain,"Equatorial Guinea",ESP,GNQ,160,26,0,0,0,0,0
2010,Sweden,"Equatorial Guinea",SWE,GNQ,5,0,0,0,0,0,0
2010,Switzerland,"Equatorial Guinea",CHE,GNQ,0,5,0,0,0,0,0
2010,"United States of America","Equatorial Guinea",USA,GNQ,7,0,0,0,0,0,0
2010,Angola,Eritrea,AGO,ERI,6,43,0,0,0,0,0
2010,Egypt,Eritrea,EGY,ERI,938,621,0,0,0,0,0
2010,Australia,Eritrea,AUS,ERI,67,21,0,0,0,0,0
2010,Austria,Eritrea,AUT,ERI,63,19,0,0,0,0,0
2010,Belgium,Eritrea,BEL,ERI,36,0,0,0,0,0,0
2010,Botswana,Eritrea,BWA,ERI,8,0,0,0,0,0,0
2010,Brazil,Eritrea,BRA,ERI,20,7,0,0,0,0,0
2010,Bulgaria,Eritrea,BGR,ERI,10,0,0,0,0,0,0
2010,Canada,Eritrea,CAN,ERI,1136,247,0,0,0,0,0
2010,Colombia,Eritrea,COL,ERI,5,31,0,0,0,0,0
2010,"Costa Rica",Eritrea,CRI,ERI,5,0,0,0,0,0,0
2010,Cuba,Eritrea,CUB,ERI,5,6,0,0,0,0,0
2010,Denmark,Eritrea,DNK,ERI,29,22,0,0,0,0,0
2010,Djibouti,Eritrea,DJI,ERI,236,360,0,0,0,0,0
2010,Ecuador,Eritrea,ECU,ERI,9,77,0,0,0,0,0
2010,Ethiopia,Eritrea,ETH,ERI,44791,143,0,0,0,0,0
2010,Finland,Eritrea,FIN,ERI,7,5,0,0,0,0,0
2010,France,Eritrea,FRA,ERI,663,0,0,0,0,0,0
2010,"United Kingdom of Great Britain and Northern Ireland",Eritrea,GBR,ERI,9430,0,0,0,0,0,0
2010,Germany,Eritrea,DEU,ERI,4519,536,0,0,0,0,0
2010,Ghana,Eritrea,GHA,ERI,0,7,0,0,0,0,0
2010,Greece,Eritrea,GRC,ERI,5,68,0,0,0,0,0
2010,"China, Hong Kong SAR",Eritrea,HKG,ERI,5,5,0,0,0,0,0
2010,Iceland,Eritrea,ISL,ERI,5,0,0,0,0,0,0
2010,"Cote d'Ivoire",Eritrea,CIV,ERI,5,0,0,0,0,0,0
2010,India,Eritrea,IND,ERI,35,9,0,0,0,0,0
2010,Ireland,Eritrea,IRL,ERI,121,44,0,0,0,0,0
2010,Israel,Eritrea,ISR,ERI,16997,0,0,0,0,0,0
2010,Italy,Eritrea,ITA,ERI,10856,155,0,0,0,0,0
2010,Jordan,Eritrea,JOR,ERI,6,0,0,0,0,0,0
2010,Kenya,Eritrea,KEN,ERI,1225,461,0,0,0,0,0
2010,Kuwait,Eritrea,KWT,ERI,5,6,0,0,0,0,0
2010,Libya,Eritrea,LBY,ERI,976,1624,0,0,0,0,0
2010,Lebanon,Eritrea,LBN,ERI,10,0,0,0,0,0,0
2010,Liechtenstein,Eritrea,LIE,ERI,0,9,0,0,0,0,0
2010,Lithuania,Eritrea,LTU,ERI,5,0,0,0,0,0,0
2010,Luxembourg,Eritrea,LUX,ERI,0,8,0,0,0,0,0
2010,Mali,Eritrea,MLI,ERI,5,0,0,0,0,0,0
2010,Malaysia,Eritrea,MYS,ERI,6,0,0,0,0,0,0
2010,Morocco,Eritrea,MAR,ERI,5,6,0,0,0,0,0
2010,Malta,Eritrea,MLT,ERI,1270,84,0,0,0,0,0
2010,"Netherlands (Kingdom of the)",Eritrea,NLD,ERI,1423,248,0,0,0,0,0
2010,Nigeria,Eritrea,NGA,ERI,12,7,0,0,0,0,0
2010,Norway,Eritrea,NOR,ERI,4668,1400,0,0,0,0,0
2010,"New Zealand",Eritrea,NZL,ERI,8,0,0,0,0,0,0
2010,Panama,Eritrea,PAN,ERI,0,36,0,0,0,0,0
2010,Portugal,Eritrea,PRT,ERI,21,0,0,0,0,0,0
2010,Romania,Eritrea,ROU,ERI,5,0,0,0,0,0,0
2010,"South Africa",Eritrea,ZAF,ERI,415,0,0,0,0,0,0
2010,"Russian Federation",Eritrea,RUS,ERI,11,0,0,0,0,0,0
2010,"Saudi Arabia",Eritrea,SAU,ERI,379,0,0,0,0,0,0
2010,Senegal,Eritrea,SEN,ERI,0,8,0,0,0,0,0
2010,Somalia,Eritrea,SOM,ERI,37,25,0,0,0,0,0
2010,Spain,Eritrea,ESP,ERI,16,24,0,0,0,0,0
2010,Sudan,Eritrea,SDN,ERI,103798,2395,0,0,0,0,0
2010,Slovenia,Eritrea,SVN,ERI,5,0,0,0,0,0,0
2010,Sweden,Eritrea,SWE,ERI,3921,580,0,0,0,0,0
2010,Switzerland,Eritrea,CHE,ERI,6859,1234,0,0,0,0,0
2010,"Syrian Arab Rep.",Eritrea,SYR,ERI,60,19,0,0,0,0,0
2010,Türkiye,Eritrea,TUR,ERI,50,35,0,0,0,0,0
2010,"United Arab Emirates",Eritrea,ARE,ERI,8,0,0,0,0,0,0
2010,Uganda,Eritrea,UGA,ERI,3490,2433,0,0,0,0,0
2010,Ukraine,Eritrea,UKR,ERI,0,5,0,0,0,0,0
2010,"United States of America",Eritrea,USA,ERI,2815,52,0,0,0,0,0
2010,Yemen,Eritrea,YEM,ERI,918,433,0,0,0,0,0
2010,Zambia,Eritrea,ZMB,ERI,5,0,0,0,0,0,0
2010,Zimbabwe,Eritrea,ZWE,ERI,8,11,0,0,0,0,0
2010,Austria,Estonia,AUT,EST,5,0,0,0,0,0,0
2010,Belgium,Estonia,BEL,EST,5,0,0,0,0,0,0
2010,Canada,Estonia,CAN,EST,17,15,0,0,0,0,0
2010,Germany,Estonia,DEU,EST,84,0,0,0,0,0,0
2010,Ireland,Estonia,IRL,EST,12,0,0,0,0,0,0
2010,Sweden,Estonia,SWE,EST,8,0,0,0,0,0,0
2010,"United States of America",Estonia,USA,EST,111,0,0,0,0,0,0
2010,Angola,Ethiopia,AGO,ETH,0,6,0,0,0,0,0
2010,Egypt,Ethiopia,EGY,ETH,562,316,0,0,0,0,0
2010,Argentina,Ethiopia,ARG,ETH,5,0,0,0,0,0,0
2010,Australia,Ethiopia,AUS,ETH,168,20,0,0,0,0,0
2010,Austria,Ethiopia,AUT,ETH,127,49,0,0,0,0,0
2010,Belgium,Ethiopia,BEL,ETH,87,0,0,0,0,0,0
2010,Belarus,Ethiopia,BLR,ETH,10,0,0,0,0,0,0
2010,Botswana,Ethiopia,BWA,ETH,8,5,0,0,0,0,0
2010,Brazil,Ethiopia,BRA,ETH,20,5,0,0,0,0,0
2010,"Bosnia and Herzegovina",Ethiopia,BIH,ETH,0,5,0,0,0,0,0
2010,Bulgaria,Ethiopia,BGR,ETH,60,5,0,0,0,0,0
2010,Canada,Ethiopia,CAN,ETH,1761,245,0,0,0,0,0
2010,Congo,Ethiopia,COG,ETH,0,5,0,0,0,0,0
2010,Colombia,Ethiopia,COL,ETH,16,5,0,0,0,0,0
2010,Cyprus,Ethiopia,CYP,ETH,5,21,0,0,0,0,0
2010,Czechia,Ethiopia,CZE,ETH,13,0,0,0,0,0,0
2010,Denmark,Ethiopia,DNK,ETH,28,13,0,0,0,0,0
2010,Djibouti,Ethiopia,DJI,ETH,631,367,0,0,0,0,7
2010,Ecuador,Ethiopia,ECU,ETH,5,15,0,0,0,0,0
2010,Eritrea,Ethiopia,ERI,ETH,80,0,0,0,0,0,0
2010,Finland,Ethiopia,FIN,ETH,60,8,0,0,0,0,0
2010,France,Ethiopia,FRA,ETH,481,0,0,0,0,0,0
2010,"United Kingdom of Great Britain and Northern Ireland",Ethiopia,GBR,ETH,2151,0,0,0,0,0,0
2010,Germany,Ethiopia,DEU,ETH,4628,466,0,0,0,0,0
2010,Ghana,Ethiopia,GHA,ETH,5,7,0,0,0,0,0
2010,Greece,Ethiopia,GRC,ETH,13,447,0,0,0,0,0
2010,"China, Hong Kong SAR",Ethiopia,HKG,ETH,5,0,0,0,0,0,0
2010,Hungary,Ethiopia,HUN,ETH,45,5,0,0,0,0,0
2010,India,Ethiopia,IND,ETH,9,0,0,0,0,0,0
2010,Ireland,Ethiopia,IRL,ETH,64,33,0,0,0,0,0
2010,Israel,Ethiopia,ISR,ETH,85,693,0,0,0,0,0
2010,Italy,Ethiopia,ITA,ETH,2178,13,0,0,0,0,0
2010,Japan,Ethiopia,JPN,ETH,11,24,0,0,0,0,0
2010,Kenya,Ethiopia,KEN,ETH,21253,14056,0,0,0,0,0
2010,"Rep. of Korea",Ethiopia,KOR,ETH,29,5,0,0,0,0,0
2010,Libya,Ethiopia,LBY,ETH,39,126,0,0,0,0,0
2010,Lebanon,Ethiopia,LBN,ETH,16,10,0,0,0,0,0
2010,Lithuania,Ethiopia,LTU,ETH,5,0,0,0,0,0,0
2010,Luxembourg,Ethiopia,LUX,ETH,0,5,0,0,0,0,0
2010,Mexico,Ethiopia,MEX,ETH,5,0,0,0,0,0,0
2010,Mali,Ethiopia,MLI,ETH,9,0,0,0,0,0,0
2010,Malaysia,Ethiopia,MYS,ETH,5,0,0,0,0,0,0
2010,Malawi,Ethiopia,MWI,ETH,5,35,0,0,0,0,0
2010,Mozambique,Ethiopia,MOZ,ETH,0,94,0,0,0,0,0
2010,Malta,Ethiopia,MLT,ETH,62,105,0,0,0,0,0
2010,Namibia,Ethiopia,NAM,ETH,0,5,0,0,0,0,0
2010,"Netherlands (Kingdom of the)",Ethiopia,NLD,ETH,628,65,0,0,0,0,0
2010,Nigeria,Ethiopia,NGA,ETH,29,0,0,0,0,0,0
2010,Norway,Ethiopia,NOR,ETH,1222,866,0,0,0,0,0
2010,"New Zealand",Ethiopia,NZL,ETH,25,0,0,0,0,0,0
2010,Pakistan,Ethiopia,PAK,ETH,5,0,0,0,0,0,0
2010,Panama,Ethiopia,PAN,ETH,0,5,0,0,0,0,0
2010,Poland,Ethiopia,POL,ETH,6,0,0,0,0,0,0
2010,Portugal,Ethiopia,PRT,ETH,5,0,0,0,0,0,0
2010,Romania,Ethiopia,ROU,ETH,6,0,0,0,0,0,0
2010,"South Africa",Ethiopia,ZAF,ETH,3398,0,0,0,0,0,0
2010,"Russian Federation",Ethiopia,RUS,ETH,11,5,0,0,0,0,0
2010,Rwanda,Ethiopia,RWA,ETH,5,0,0,0,0,0,0
2010,"Saudi Arabia",Ethiopia,SAU,ETH,9,0,0,0,0,0,0
2010,Senegal,Ethiopia,SEN,ETH,0,5,0,0,0,0,0
2010,Somalia,Ethiopia,SOM,ETH,1882,24054,0,0,0,0,0
2010,Spain,Ethiopia,ESP,ETH,71,19,0,0,0,0,0
2010,Sudan,Ethiopia,SDN,ETH,9101,3220,0,0,0,0,0
2010,Eswatini,Ethiopia,SWZ,ETH,24,0,0,0,0,0,0
2010,Sweden,Ethiopia,SWE,ETH,326,168,0,0,0,0,0
2010,Switzerland,Ethiopia,CHE,ETH,601,245,0,0,0,0,0
2010,"Syrian Arab Rep.",Ethiopia,SYR,ETH,7,49,0,0,0,0,0
2010,Thailand,Ethiopia,THA,ETH,0,5,0,0,0,0,0
2010,"Trinidad and Tobago",Ethiopia,TTO,ETH,0,7,0,0,0,0,0
2010,Türkiye,Ethiopia,TUR,ETH,21,38,0,0,0,0,0
2010,"United Arab Emirates",Ethiopia,ARE,ETH,0,5,0,0,0,0,0
2010,Uganda,Ethiopia,UGA,ETH,982,913,0,0,0,0,0
2010,Ukraine,Ethiopia,UKR,ETH,22,10,0,0,0,0,0
2010,"United States of America",Ethiopia,USA,ETH,11421,205,0,0,0,0,0
2010,"Venezuela (Bolivarian Republic of)",Ethiopia,VEN,ETH,0,5,0,0,0,0,0
2010,Yemen,Ethiopia,YEM,ETH,4181,1764,0,0,0,0,0
2010,Zambia,Ethiopia,ZMB,ETH,56,5,0,0,0,0,0
2010,Zimbabwe,Ethiopia,ZWE,ETH,45,6,0,0,0,0,0
2010,Australia,Fiji,AUS,FJI,144,197,0,0,0,0,0
2010,Canada,Fiji,CAN,FJI,542,79,0,0,0,0,0
2010,"New Zealand",Fiji,NZL,FJI,6,22,0,0,0,0,0
2010,"United States of America",Fiji,USA,FJI,1157,0,0,0,0,0,0
2010,"United States of America",Finland,USA,FIN,6,0,0,0,0,0,0
2010,Australia,France,AUS,FRA,5,0,0,0,0,0,0
2010,Canada,France,CAN,FRA,36,33,0,0,0,0,0
2010,Germany,France,DEU,FRA,6,0,0,0,0,0,0
2010,Switzerland,France,CHE,FRA,5,0,0,0,0,0,0
2010,"United States of America",France,USA,FRA,38,0,0,0,0,0,0
2010,Austria,Gabon,AUT,GAB,0,7,0,0,0,0,0
2010,Canada,Gabon,CAN,GAB,54,15,0,0,0,0,0
2010,Cameroon,Gabon,CMR,GAB,9,0,0,0,0,0,0
2010,France,Gabon,FRA,GAB,22,0,0,0,0,0,0
2010,Germany,Gabon,DEU,GAB,11,5,0,0,0,0,0
2010,Italy,Gabon,ITA,GAB,5,0,0,0,0,0,0
2010,"Netherlands (Kingdom of the)",Gabon,NLD,GAB,5,0,0,0,0,0,0
2010,Spain,Gabon,ESP,GAB,5,5,0,0,0,0,0
2010,Switzerland,Gabon,CHE,GAB,5,5,0,0,0,0,0
2010,"United States of America",Gabon,USA,GAB,51,0,0,0,0,0,0
2010,Australia,Gambia,AUS,GMB,5,0,0,0,0,0,0
2010,Austria,Gambia,AUT,GMB,71,112,0,0,0,0,0
2010,Canada,Gambia,CAN,GMB,49,32,0,0,0,0,0
2010,Denmark,Gambia,DNK,GMB,0,6,0,0,0,0,0
2010,Ecuador,Gambia,ECU,GMB,0,5,0,0,0,0,0
2010,Finland,Gambia,FIN,GMB,13,15,0,0,0,0,0
2010,France,Gambia,FRA,GMB,87,0,0,0,0,0,0
2010,"United Kingdom of Great Britain and Northern Ireland",Gambia,GBR,GMB,443,0,0,0,0,0,0
2010,Germany,Gambia,DEU,GMB,469,327,0,0,0,0,0
2010,Greece,Gambia,GRC,GMB,0,62,0,0,0,0,0
2010,Ireland,Gambia,IRL,GMB,7,9,0,0,0,0,0
2010,Italy,Gambia,ITA,GMB,216,36,0,0,0,0,0
2010,Luxembourg,Gambia,LUX,GMB,0,6,0,0,0,0,0
2010,Mali,Gambia,MLI,GMB,5,0,0,0,0,0,0
2010,Malta,Gambia,MLT,GMB,0,16,0,0,0,0,0
2010,"Netherlands (Kingdom of the)",Gambia,NLD,GMB,19,12,0,0,0,0,0
2010,Norway,Gambia,NOR,GMB,5,66,0,0,0,0,0
2010,Peru,Gambia,PER,GMB,5,0,0,0,0,0,0
2010,Senegal,Gambia,SEN,GMB,0,93,0,0,0,0,0
2010,Spain,Gambia,ESP,GMB,8,59,0,0,0,0,0
2010,Sweden,Gambia,SWE,GMB,27,43,0,0,0,0,0
2010,Switzerland,Gambia,CHE,GMB,30,93,0,0,0,0,0
2010,"Trinidad and Tobago",Gambia,TTO,GMB,0,5,0,0,0,0,0
2010,"United States of America",Gambia,USA,GMB,774,42,0,0,0,0,0
2010,"Venezuela (Bolivarian Republic of)",Gambia,VEN,GMB,0,5,0,0,0,0,0
2010,Albania,"State of Palestine",ALB,PSE,5,0,0,0,0,0,0
2010,Algeria,"State of Palestine",DZA,PSE,4007,11,0,0,0,0,0
2010,Egypt,"State of Palestine",EGY,PSE,70026,27,0,0,0,0,0
2010,Australia,"State of Palestine",AUS,PSE,172,26,0,0,0,0,0
2010,Azerbaijan,"State of Palestine",AZE,PSE,11,0,0,0,0,0,0
2010,Belgium,"State of Palestine",BEL,PSE,122,0,0,0,0,0,0
2010,Belarus,"State of Palestine",BLR,PSE,5,0,0,0,0,0,0
2010,Brazil,"State of Palestine",BRA,PSE,117,5,0,0,0,0,0
