Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,Asylum-seekers,IDPs,"Other people in need of international protection","Stateless persons","Host community","Others of concern"
2015,"China, Hong Kong SAR","Dem. Rep. of the Congo",HKG,COD,0,11,0,0,0,0,0
2015,Hungary,"Dem. Rep. of the Congo",HUN,COD,16,80,0,0,0,0,0
2015,"Cote d'Ivoire","Dem. Rep. of the Congo",CIV,COD,157,64,0,0,0,0,0
2015,India,"Dem. Rep. of the Congo",IND,COD,43,16,0,0,0,0,0
2015,Indonesia,"Dem. Rep. of the Congo",IDN,COD,7,19,0,0,0,0,0
2015,Ireland,"Dem. Rep. of the Congo",IRL,COD,351,195,0,0,0,0,0
2015,Israel,"Dem. Rep. of the Congo",ISR,COD,208,0,0,0,0,0,0
2015,Italy,"Dem. Rep. of the Congo",ITA,COD,469,89,0,0,0,0,0
2015,Japan,"Dem. Rep. of the Congo",JPN,COD,5,34,0,0,0,0,0
2015,Kenya,"Dem. Rep. of the Congo",KEN,COD,12046,12692,0,0,0,0,0
2015,"Rep. of Korea","Dem. Rep. of the Congo",KOR,COD,49,17,0,0,0,0,0
2015,Liberia,"Dem. Rep. of the Congo",LBR,COD,10,0,0,0,0,0,0
2015,Libya,"Dem. Rep. of the Congo",LBY,COD,14,11,0,0,0,0,0
2015,Lebanon,"Dem. Rep. of the Congo",LBN,COD,5,5,0,0,0,0,0
2015,Lesotho,"Dem. Rep. of the Congo",LSO,COD,20,0,0,0,0,0,0
2015,Luxembourg,"Dem. Rep. of the Congo",LUX,COD,32,14,0,0,0,0,0
2015,Latvia,"Dem. Rep. of the Congo",LVA,COD,0,6,0,0,0,0,0
2015,Mauritania,"Dem. Rep. of the Congo",MRT,COD,58,14,0,0,0,0,0
2015,Mexico,"Dem. Rep. of the Congo",MEX,COD,69,7,0,0,0,0,0
2015,Mali,"Dem. Rep. of the Congo",MLI,COD,242,40,0,0,0,0,0
2015,Malaysia,"Dem. Rep. of the Congo",MYS,COD,9,0,0,0,0,0,0
2015,Malawi,"Dem. Rep. of the Congo",MWI,COD,5361,6535,0,0,0,0,0
2015,Morocco,"Dem. Rep. of the Congo",MAR,COD,143,359,0,0,0,0,0
2015,Mozambique,"Dem. Rep. of the Congo",MOZ,COD,3415,5476,0,0,0,0,0
2015,Malta,"Dem. Rep. of the Congo",MLT,COD,5,0,0,0,0,0,0
2015,Namibia,"Dem. Rep. of the Congo",NAM,COD,1313,888,0,0,0,0,7
2015,Nepal,"Dem. Rep. of the Congo",NPL,COD,5,0,0,0,0,0,0
2015,"Netherlands (Kingdom of the)","Dem. Rep. of the Congo",NLD,COD,532,0,0,0,0,0,0
2015,Niger,"Dem. Rep. of the Congo",NER,COD,69,7,0,0,0,0,0
2015,Nigeria,"Dem. Rep. of the Congo",NGA,COD,561,158,0,0,0,0,0
2015,Norway,"Dem. Rep. of the Congo",NOR,COD,250,19,0,0,0,0,0
2015,"New Zealand","Dem. Rep. of the Congo",NZL,COD,0,5,0,0,0,0,0
2015,Panama,"Dem. Rep. of the Congo",PAN,COD,5,0,0,0,0,0,0
2015,Philippines,"Dem. Rep. of the Congo",PHL,COD,5,0,0,0,0,0,0
2015,Portugal,"Dem. Rep. of the Congo",PRT,COD,60,22,0,0,0,0,0
2015,Romania,"Dem. Rep. of the Congo",ROU,COD,15,6,0,0,0,0,0
2015,"South Africa","Dem. Rep. of the Congo",ZAF,COD,32582,16295,0,0,0,0,0
2015,Rwanda,"Dem. Rep. of the Congo",RWA,COD,73864,302,0,0,0,0,243
2015,Senegal,"Dem. Rep. of the Congo",SEN,COD,22,273,0,0,0,0,0
2015,Somalia,"Dem. Rep. of the Congo",SOM,COD,5,5,0,0,0,0,0
2015,Spain,"Dem. Rep. of the Congo",ESP,COD,80,65,0,0,0,0,0
2015,"South Sudan","Dem. Rep. of the Congo",SSD,COD,15916,0,0,0,0,0,0
2015,Sudan,"Dem. Rep. of the Congo",SDN,COD,64,742,0,0,0,0,0
2015,Slovakia,"Dem. Rep. of the Congo",SVK,COD,8,0,0,0,0,0,0
2015,Slovenia,"Dem. Rep. of the Congo",SVN,COD,8,0,0,0,0,0,0
2015,Eswatini,"Dem. Rep. of the Congo",SWZ,COD,320,88,0,0,0,0,0
2015,Sweden,"Dem. Rep. of the Congo",SWE,COD,309,65,0,0,0,0,0
2015,Switzerland,"Dem. Rep. of the Congo",CHE,COD,1346,162,0,0,0,0,0
2015,"United Rep. of Tanzania","Dem. Rep. of the Congo",TZA,COD,55803,1949,0,0,0,0,5727
2015,Thailand,"Dem. Rep. of the Congo",THA,COD,23,20,0,0,0,0,0
2015,Togo,"Dem. Rep. of the Congo",TGO,COD,109,79,0,0,0,0,0
2015,Türkiye,"Dem. Rep. of the Congo",TUR,COD,51,260,0,0,0,0,0
2015,Uganda,"Dem. Rep. of the Congo",UGA,COD,201782,12497,0,0,0,0,0
2015,Ukraine,"Dem. Rep. of the Congo",UKR,COD,69,134,0,0,0,0,0
2015,"United States of America","Dem. Rep. of the Congo",USA,COD,842,686,0,0,0,0,0
2015,Yemen,"Dem. Rep. of the Congo",YEM,COD,5,0,0,0,0,0,0
2015,Zambia,"Dem. Rep. of the Congo",ZMB,COD,19293,1295,0,0,0,0,0
2015,Zimbabwe,"Dem. Rep. of the Congo",ZWE,COD,5414,186,0,0,0,0,2812
2015,Canada,Comoros,CAN,COM,5,0,0,0,0,0,0
2015,Cyprus,Comoros,CYP,COM,0,5,0,0,0,0,0
2015,France,Comoros,FRA,COM,525,166,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Comoros,GBR,COM,5,0,0,0,0,0,0
2015,Germany,Comoros,DEU,COM,0,11,0,0,0,0,0
2015,Hungary,Comoros,HUN,COM,0,5,0,0,0,0,0
2015,Malta,Comoros,MLT,COM,0,5,0,0,0,0,0
2015,"South Africa",Comoros,ZAF,COM,5,29,0,0,0,0,0
2015,Sweden,Comoros,SWE,COM,5,0,0,0,0,0,0
2015,"Syrian Arab Rep.",Comoros,SYR,COM,0,5,0,0,0,0,0
2015,"United States of America",Comoros,USA,COM,5,0,0,0,0,0,0
2015,Argentina,Colombia,ARG,COL,541,107,0,0,0,0,0
2015,Australia,Colombia,AUS,COL,132,49,0,0,0,0,0
2015,Austria,Colombia,AUT,COL,11,5,0,0,0,0,0
2015,Belgium,Colombia,BEL,COL,36,6,0,0,0,0,0
2015,"Bolivia (Plurinational State of)",Colombia,BOL,COL,193,0,0,0,0,0,0
2015,Brazil,Colombia,BRA,COL,1280,181,0,0,0,0,0
2015,Canada,Colombia,CAN,COL,13666,457,0,0,0,0,0
2015,Chile,Colombia,CHL,COL,1054,840,0,0,0,0,0
2015,Colombia,Colombia,COL,COL,0,0,6939067,0,0,0,0
2015,"Costa Rica",Colombia,CRI,COL,2247,483,0,0,0,0,0
2015,"Curacao ",Colombia,CUW,COL,34,15,0,0,0,0,0
2015,"Dominican Rep.",Colombia,DOM,COL,0,5,0,0,0,0,0
2015,Ecuador,Colombia,ECU,COL,120685,0,0,0,0,0,0
2015,France,Colombia,FRA,COL,475,58,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,60,22,0,0,0,0,0
2015,Germany,Colombia,DEU,COL,61,43,0,0,0,0,0
2015,Guatemala,Colombia,GTM,COL,6,0,0,0,0,0,0
2015,"China, Hong Kong SAR",Colombia,HKG,COL,0,22,0,0,0,0,0
2015,Italy,Colombia,ITA,COL,506,12,0,0,0,0,0
2015,Mexico,Colombia,MEX,COL,264,68,0,0,0,0,0
2015,"Netherlands (Kingdom of the)",Colombia,NLD,COL,135,5,0,0,0,0,0
2015,Nicaragua,Colombia,NIC,COL,6,0,0,0,0,0,0
2015,Norway,Colombia,NOR,COL,11,0,0,0,0,0,0
2015,"New Zealand",Colombia,NZL,COL,21,5,0,0,0,0,0
2015,Panama,Colombia,PAN,COL,15593,1471,0,0,0,0,0
2015,Paraguay,Colombia,PRY,COL,34,0,0,0,0,0,0
2015,Peru,Colombia,PER,COL,559,149,0,0,0,0,0
2015,Portugal,Colombia,PRT,COL,88,6,0,0,0,0,0
2015,"El Salvador",Colombia,SLV,COL,5,0,0,0,0,0,0
2015,Spain,Colombia,ESP,COL,240,210,0,0,0,0,0
2015,Sweden,Colombia,SWE,COL,31,17,0,0,0,0,0
2015,Switzerland,Colombia,CHE,COL,274,7,0,0,0,0,0
2015,"Trinidad and Tobago",Colombia,TTO,COL,12,5,0,0,0,0,0
2015,Uruguay,Colombia,URY,COL,140,6,0,0,0,0,0
2015,"United States of America",Colombia,USA,COL,8043,2568,0,0,0,0,0
2015,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,173673,57,0,0,0,0,0
2015,Argentina,"Costa Rica",ARG,CRI,5,0,0,0,0,0,0
2015,Canada,"Costa Rica",CAN,CRI,190,0,0,0,0,0,0
2015,Chile,"Costa Rica",CHL,CRI,5,0,0,0,0,0,0
2015,Mexico,"Costa Rica",MEX,CRI,0,5,0,0,0,0,0
2015,"United States of America","Costa Rica",USA,CRI,174,208,0,0,0,0,0
2015,Argentina,Cuba,ARG,CUB,265,127,0,0,0,0,0
2015,Australia,Cuba,AUS,CUB,0,5,0,0,0,0,0
2015,Austria,Cuba,AUT,CUB,21,12,0,0,0,0,0
2015,Belgium,Cuba,BEL,CUB,5,5,0,0,0,0,0
2015,Bahamas,Cuba,BHS,CUB,7,10,0,0,0,0,75
2015,"Bolivia (Plurinational State of)",Cuba,BOL,CUB,9,0,0,0,0,0,0
2015,Brazil,Cuba,BRA,CUB,143,743,0,0,0,0,0
2015,Canada,Cuba,CAN,CUB,1512,48,0,0,0,0,0
2015,"Cayman Islands",Cuba,CYM,CUB,5,0,0,0,0,0,0
2015,Chile,Cuba,CHL,CUB,19,36,0,0,0,0,0
2015,Colombia,Cuba,COL,CUB,62,11,0,0,0,0,0
2015,"Costa Rica",Cuba,CRI,CUB,372,158,0,0,0,0,0
2015,"Curacao ",Cuba,CUW,CUB,5,9,0,0,0,0,0
2015,Czechia,Cuba,CZE,CUB,228,30,0,0,0,0,0
2015,"Dominican Rep.",Cuba,DOM,CUB,0,17,0,0,0,0,0
2015,Ecuador,Cuba,ECU,CUB,229,0,0,0,0,0,0
2015,Ethiopia,Cuba,ETH,CUB,0,5,0,0,0,0,0
2015,Finland,Cuba,FIN,CUB,6,0,0,0,0,0,0
2015,France,Cuba,FRA,CUB,150,29,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Cuba,GBR,CUB,16,5,0,0,0,0,0
2015,Germany,Cuba,DEU,CUB,102,160,0,0,0,0,0
2015,Greece,Cuba,GRC,CUB,0,5,0,0,0,0,0
2015,Haiti,Cuba,HTI,CUB,0,5,0,0,0,0,0
2015,Hungary,Cuba,HUN,CUB,68,17,0,0,0,0,0
2015,Ireland,Cuba,IRL,CUB,22,0,0,0,0,0,0
2015,Italy,Cuba,ITA,CUB,152,42,0,0,0,0,0
2015,Lithuania,Cuba,LTU,CUB,5,0,0,0,0,0,0
2015,"Rep. of Moldova",Cuba,MDA,CUB,5,0,0,0,0,0,0
2015,Mexico,Cuba,MEX,CUB,44,116,0,0,0,0,0
2015,"Netherlands (Kingdom of the)",Cuba,NLD,CUB,16,0,0,0,0,0,0
2015,Nicaragua,Cuba,NIC,CUB,15,0,0,0,0,0,0
2015,Norway,Cuba,NOR,CUB,7,0,0,0,0,0,0
2015,Panama,Cuba,PAN,CUB,1118,274,0,0,0,0,0
2015,Paraguay,Cuba,PRY,CUB,66,0,0,0,0,0,0
2015,Peru,Cuba,PER,CUB,523,0,0,0,0,0,0
2015,Poland,Cuba,POL,CUB,17,0,0,0,0,0,0
2015,Portugal,Cuba,PRT,CUB,8,5,0,0,0,0,0
2015,Romania,Cuba,ROU,CUB,5,0,0,0,0,0,0
2015,Spain,Cuba,ESP,CUB,919,55,0,0,0,0,0
2015,Slovakia,Cuba,SVK,CUB,33,0,0,0,0,0,0
2015,Sweden,Cuba,SWE,CUB,77,56,0,0,0,0,0
2015,Switzerland,Cuba,CHE,CUB,42,5,0,0,0,0,0
2015,"Sint Maarten (Dutch part)",Cuba,SXM,CUB,0,5,0,0,0,0,0
2015,"Turks and Caicos Islands",Cuba,TCA,CUB,5,0,0,0,0,0,0
2015,"Trinidad and Tobago",Cuba,TTO,CUB,40,42,0,0,0,0,0
2015,Ukraine,Cuba,UKR,CUB,0,11,0,0,0,0,0
2015,Uruguay,Cuba,URY,CUB,8,24,0,0,0,0,0
2015,"United States of America",Cuba,USA,CUB,476,267,0,0,0,0,0
2015,"Venezuela (Bolivarian Republic of)",Cuba,VEN,CUB,0,14,0,0,0,0,0
2015,"United States of America","Curacao ",USA,CUW,35,0,0,0,0,0,0
2015,Brazil,"Cabo Verde",BRA,CPV,0,78,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland","Cabo Verde",GBR,CPV,5,0,0,0,0,0,0
2015,Germany,"Cabo Verde",DEU,CPV,5,0,0,0,0,0,0
2015,Italy,"Cabo Verde",ITA,CPV,17,0,0,0,0,0,0
2015,Switzerland,"Cabo Verde",CHE,CPV,0,5,0,0,0,0,0
2015,"United States of America","Cabo Verde",USA,CPV,0,12,0,0,0,0,0
2015,Australia,Cyprus,AUS,CYP,0,5,0,0,0,0,0
2015,Australia,Czechia,AUS,CZE,0,5,0,0,0,0,0
2015,Belgium,Czechia,BEL,CZE,6,0,0,0,0,0,0
2015,Canada,Czechia,CAN,CZE,259,83,0,0,0,0,0
2015,France,Czechia,FRA,CZE,29,0,0,0,0,0,0
2015,Germany,Czechia,DEU,CZE,837,5,0,0,0,0,0
2015,Ireland,Czechia,IRL,CZE,100,0,0,0,0,0,0
2015,"New Zealand",Czechia,NZL,CZE,23,0,0,0,0,0,0
2015,"South Africa",Czechia,ZAF,CZE,0,5,0,0,0,0,0
2015,Switzerland,Czechia,CHE,CZE,6,0,0,0,0,0,0
2015,"United States of America",Czechia,USA,CZE,20,21,0,0,0,0,0
2015,Australia,Denmark,AUS,DNK,0,5,0,0,0,0,0
2015,Canada,Denmark,CAN,DNK,6,0,0,0,0,0,0
2015,Sweden,Denmark,SWE,DNK,5,0,0,0,0,0,0
2015,"United States of America",Denmark,USA,DNK,0,10,0,0,0,0,0
2015,Egypt,Djibouti,EGY,DJI,5,14,0,0,0,0,0
2015,Australia,Djibouti,AUS,DJI,5,5,0,0,0,0,0
2015,Belgium,Djibouti,BEL,DJI,228,92,0,0,0,0,0
2015,Canada,Djibouti,CAN,DJI,350,45,0,0,0,0,0
2015,Ethiopia,Djibouti,ETH,DJI,76,0,0,0,0,0,0
2015,France,Djibouti,FRA,DJI,149,155,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Djibouti,GBR,DJI,5,0,0,0,0,0,0
2015,Germany,Djibouti,DEU,DJI,0,29,0,0,0,0,0
2015,Kuwait,Djibouti,KWT,DJI,0,5,0,0,0,0,0
2015,Somalia,Djibouti,SOM,DJI,0,5,0,0,0,0,0
2015,Sweden,Djibouti,SWE,DJI,9,44,0,0,0,0,0
2015,Switzerland,Djibouti,CHE,DJI,8,8,0,0,0,0,0
2015,Türkiye,Djibouti,TUR,DJI,0,5,0,0,0,0,0
2015,"United States of America",Djibouti,USA,DJI,224,126,0,0,0,0,0
2015,Yemen,Djibouti,YEM,DJI,0,9,0,0,0,0,0
2015,Australia,Dominica,AUS,DMA,0,5,0,0,0,0,0
2015,Canada,Dominica,CAN,DMA,18,0,0,0,0,0,0
2015,Chile,Dominica,CHL,DMA,0,62,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Dominica,GBR,DMA,5,5,0,0,0,0,0
2015,"United States of America",Dominica,USA,DMA,12,17,0,0,0,0,0
2015,Argentina,"Dominican Rep.",ARG,DOM,0,51,0,0,0,0,0
2015,Brazil,"Dominican Rep.",BRA,DOM,5,775,0,0,0,0,0
2015,Canada,"Dominican Rep.",CAN,DOM,172,16,0,0,0,0,0
2015,Ecuador,"Dominican Rep.",ECU,DOM,5,0,0,0,0,0,0
2015,Finland,"Dominican Rep.",FIN,DOM,5,0,0,0,0,0,0
2015,France,"Dominican Rep.",FRA,DOM,30,231,0,0,0,0,0
2015,Germany,"Dominican Rep.",DEU,DOM,15,5,0,0,0,0,0
2015,Greece,"Dominican Rep.",GRC,DOM,5,15,0,0,0,0,0
2015,Hungary,"Dominican Rep.",HUN,DOM,0,5,0,0,0,0,0
2015,Italy,"Dominican Rep.",ITA,DOM,8,5,0,0,0,0,0
2015,Mexico,"Dominican Rep.",MEX,DOM,8,6,0,0,0,0,0
2015,Panama,"Dominican Rep.",PAN,DOM,5,33,0,0,0,0,0
2015,Peru,"Dominican Rep.",PER,DOM,10,0,0,0,0,0,0
2015,Sweden,"Dominican Rep.",SWE,DOM,0,5,0,0,0,0,0
2015,Türkiye,"Dominican Rep.",TUR,DOM,0,5,0,0,0,0,0
2015,"United States of America","Dominican Rep.",USA,DOM,114,557,0,0,0,0,0
2015,Argentina,Ecuador,ARG,ECU,17,0,0,0,0,0,0
2015,"Bolivia (Plurinational State of)",Ecuador,BOL,ECU,5,0,0,0,0,0,0
2015,Brazil,Ecuador,BRA,ECU,57,20,0,0,0,0,0
2015,Canada,Ecuador,CAN,ECU,176,5,0,0,0,0,0
2015,Chile,Ecuador,CHL,ECU,18,8,0,0,0,0,0
2015,Colombia,Ecuador,COL,ECU,9,0,0,0,0,0,0
2015,"Costa Rica",Ecuador,CRI,ECU,0,5,0,0,0,0,0
2015,Czechia,Ecuador,CZE,ECU,5,0,0,0,0,0,0
2015,"Dominican Rep.",Ecuador,DOM,ECU,5,0,0,0,0,0,0
2015,Finland,Ecuador,FIN,ECU,5,0,0,0,0,0,0
2015,France,Ecuador,FRA,ECU,28,5,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Ecuador,GBR,ECU,19,5,0,0,0,0,0
2015,Germany,Ecuador,DEU,ECU,18,0,0,0,0,0,0
2015,Italy,Ecuador,ITA,ECU,15,5,0,0,0,0,0
2015,Mexico,Ecuador,MEX,ECU,0,8,0,0,0,0,0
2015,"Netherlands (Kingdom of the)",Ecuador,NLD,ECU,8,0,0,0,0,0,0
2015,Panama,Ecuador,PAN,ECU,0,5,0,0,0,0,0
2015,Peru,Ecuador,PER,ECU,5,0,0,0,0,0,0
2015,Spain,Ecuador,ESP,ECU,0,5,0,0,0,0,0
2015,Sweden,Ecuador,SWE,ECU,14,5,0,0,0,0,0
2015,Switzerland,Ecuador,CHE,ECU,11,0,0,0,0,0,0
2015,Uruguay,Ecuador,URY,ECU,7,0,0,0,0,0,0
2015,"United States of America",Ecuador,USA,ECU,579,10326,0,0,0,0,0
2015,"Venezuela (Bolivarian Republic of)",Ecuador,VEN,ECU,5,13,0,0,0,0,0
2015,Canada,"Equatorial Guinea",CAN,GNQ,8,0,0,0,0,0,0
2015,Cameroon,"Equatorial Guinea",CMR,GNQ,5,5,0,0,0,0,0
2015,France,"Equatorial Guinea",FRA,GNQ,30,14,0,0,0,0,0
2015,Gabon,"Equatorial Guinea",GAB,GNQ,0,5,0,0,0,0,0
2015,Germany,"Equatorial Guinea",DEU,GNQ,15,11,0,0,0,0,0
2015,Italy,"Equatorial Guinea",ITA,GNQ,14,5,0,0,0,0,0
2015,Spain,"Equatorial Guinea",ESP,GNQ,60,35,0,0,0,0,0
2015,Switzerland,"Equatorial Guinea",CHE,GNQ,0,5,0,0,0,0,0
2015,"United States of America","Equatorial Guinea",USA,GNQ,10,5,0,0,0,0,0
2015,Angola,Eritrea,AGO,ERI,34,1767,0,0,0,0,0
2015,Egypt,Eritrea,EGY,ERI,1405,2431,0,0,0,0,0
2015,Australia,Eritrea,AUS,ERI,105,29,0,0,0,0,0
2015,Austria,Eritrea,AUT,ERI,159,141,0,0,0,0,0
2015,Belgium,Eritrea,BEL,ERI,700,114,0,0,0,0,0
2015,Benin,Eritrea,BEN,ERI,5,0,0,0,0,0,0
2015,Botswana,Eritrea,BWA,ERI,10,0,0,0,0,0,0
2015,Brazil,Eritrea,BRA,ERI,25,10,0,0,0,0,0
2015,Bulgaria,Eritrea,BGR,ERI,5,6,0,0,0,0,0
2015,Cambodia,Eritrea,KHM,ERI,0,5,0,0,0,0,0
2015,Canada,Eritrea,CAN,ERI,1811,149,0,0,0,0,0
2015,Chad,Eritrea,TCD,ERI,39,5,0,0,0,0,0
2015,Colombia,Eritrea,COL,ERI,5,0,0,0,0,0,0
2015,"Costa Rica",Eritrea,CRI,ERI,0,9,0,0,0,0,0
2015,Cuba,Eritrea,CUB,ERI,16,0,0,0,0,0,0
2015,Cyprus,Eritrea,CYP,ERI,5,0,0,0,0,0,0
2015,Czechia,Eritrea,CZE,ERI,17,0,0,0,0,0,0
2015,Denmark,Eritrea,DNK,ERI,3213,176,0,0,0,0,0
2015,Djibouti,Eritrea,DJI,ERI,319,650,0,0,0,0,0
2015,Ecuador,Eritrea,ECU,ERI,11,0,0,0,0,0,0
2015,Eritrea,Eritrea,ERI,ERI,0,0,0,0,0,0,6
2015,Ethiopia,Eritrea,ETH,ERI,155231,0,0,0,0,0,222
2015,Finland,Eritrea,FIN,ERI,29,38,0,0,0,0,0
2015,France,Eritrea,FRA,ERI,2208,920,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Eritrea,GBR,ERI,12383,2720,0,0,0,0,0
2015,Germany,Eritrea,DEU,ERI,10980,16716,0,0,0,0,0
2015,Ghana,Eritrea,GHA,ERI,12,15,0,0,0,0,0
2015,Greece,Eritrea,GRC,ERI,304,91,0,0,0,0,0
2015,Guinea,Eritrea,GIN,ERI,0,5,0,0,0,0,0
2015,"China, Hong Kong SAR",Eritrea,HKG,ERI,0,5,0,0,0,0,0
2015,Croatia,Eritrea,HRV,ERI,5,0,0,0,0,0,0
2015,Hungary,Eritrea,HUN,ERI,47,96,0,0,0,0,0
2015,Iceland,Eritrea,ISL,ERI,9,0,0,0,0,0,0
2015,India,Eritrea,IND,ERI,42,5,0,0,0,0,0
2015,Indonesia,Eritrea,IDN,ERI,19,15,0,0,0,0,0
2015,Ireland,Eritrea,IRL,ERI,45,11,0,0,0,0,0
2015,Iraq,Eritrea,IRQ,ERI,0,5,0,0,0,0,0
2015,Israel,Eritrea,ISR,ERI,27812,0,0,0,0,0,0
2015,Italy,Eritrea,ITA,ERI,11962,581,0,0,0,0,0
2015,Jordan,Eritrea,JOR,ERI,20,25,0,0,0,0,0
2015,Kenya,Eritrea,KEN,ERI,1229,396,0,0,0,0,0
2015,Kuwait,Eritrea,KWT,ERI,0,23,0,0,0,0,0
2015,Libya,Eritrea,LBY,ERI,443,4203,0,0,0,0,0
2015,Lebanon,Eritrea,LBN,ERI,20,65,0,0,0,0,0
2015,Liechtenstein,Eritrea,LIE,ERI,18,5,0,0,0,0,0
2015,Lithuania,Eritrea,LTU,ERI,11,0,0,0,0,0,0
2015,Luxembourg,Eritrea,LUX,ERI,51,57,0,0,0,0,0
2015,Mexico,Eritrea,MEX,ERI,7,0,0,0,0,0,0
2015,Mali,Eritrea,MLI,ERI,7,0,0,0,0,0,0
2015,Malaysia,Eritrea,MYS,ERI,5,7,0,0,0,0,0
2015,Malta,Eritrea,MLT,ERI,915,13,0,0,0,0,0
2015,"Netherlands (Kingdom of the)",Eritrea,NLD,ERI,10870,2318,0,0,0,0,0
2015,Nigeria,Eritrea,NGA,ERI,14,12,0,0,0,0,0
2015,Norway,Eritrea,NOR,ERI,13490,1660,0,0,0,0,0
2015,"New Zealand",Eritrea,NZL,ERI,9,0,0,0,0,0,0
2015,Panama,Eritrea,PAN,ERI,0,39,0,0,0,0,0
2015,Philippines,Eritrea,PHL,ERI,5,8,0,0,0,0,0
2015,Poland,Eritrea,POL,ERI,28,0,0,0,0,0,0
2015,Portugal,Eritrea,PRT,ERI,29,9,0,0,0,0,0
2015,"South Africa",Eritrea,ZAF,ERI,2338,422,0,0,0,0,0
2015,"Saudi Arabia",Eritrea,SAU,ERI,31,5,0,0,0,0,0
2015,Somalia,Eritrea,SOM,ERI,33,34,0,0,0,0,0
2015,Spain,Eritrea,ESP,ERI,51,10,0,0,0,0,0
2015,"South Sudan",Eritrea,SSD,ERI,12,157,0,0,0,0,0
2015,Sudan,Eritrea,SDN,ERI,98676,2294,0,0,0,0,0
2015,Slovakia,Eritrea,SVK,ERI,6,0,0,0,0,0,0
2015,Slovenia,Eritrea,SVN,ERI,5,0,0,0,0,0,0
2015,Sweden,Eritrea,SWE,ERI,20203,6598,0,0,0,0,0
2015,Switzerland,Eritrea,CHE,ERI,21000,9588,0,0,0,0,0
2015,"Syrian Arab Rep.",Eritrea,SYR,ERI,28,5,0,0,0,0,0
2015,Thailand,Eritrea,THA,ERI,0,7,0,0,0,0,0
2015,Tunisia,Eritrea,TUN,ERI,9,0,0,0,0,0,0
2015,Türkiye,Eritrea,TUR,ERI,82,154,0,0,0,0,0
2015,Uganda,Eritrea,UGA,ERI,3401,5849,0,0,0,0,0
2015,Ukraine,Eritrea,UKR,ERI,19,26,0,0,0,0,0
2015,"United States of America",Eritrea,USA,ERI,4085,945,0,0,0,0,0
2015,Yemen,Eritrea,YEM,ERI,1278,434,0,0,0,0,0
2015,Zambia,Eritrea,ZMB,ERI,13,5,0,0,0,0,0
2015,Zimbabwe,Eritrea,ZWE,ERI,15,0,0,0,0,0,7
2015,Australia,Estonia,AUS,EST,0,5,0,0,0,0,0
2015,Austria,Estonia,AUT,EST,5,0,0,0,0,0,0
2015,Canada,Estonia,CAN,EST,10,0,0,0,0,0,0
2015,France,Estonia,FRA,EST,8,0,0,0,0,0,0
2015,Ireland,Estonia,IRL,EST,7,0,0,0,0,0,0
2015,"South Africa",Estonia,ZAF,EST,6,7,0,0,0,0,0
2015,"United States of America",Estonia,USA,EST,279,27,0,0,0,0,0
2015,Angola,Ethiopia,AGO,ETH,0,57,0,0,0,0,0
2015,Egypt,Ethiopia,EGY,ETH,1085,5846,0,0,0,0,0
2015,Argentina,Ethiopia,ARG,ETH,5,0,0,0,0,0,0
2015,Australia,Ethiopia,AUS,ETH,231,158,0,0,0,0,0
2015,Austria,Ethiopia,AUT,ETH,145,94,0,0,0,0,0
2015,Belgium,Ethiopia,BEL,ETH,103,95,0,0,0,0,0
2015,Belarus,Ethiopia,BLR,ETH,8,0,0,0,0,0,0
2015,Botswana,Ethiopia,BWA,ETH,5,0,0,0,0,0,0
2015,Brazil,Ethiopia,BRA,ETH,20,13,0,0,0,0,0
2015,Bulgaria,Ethiopia,BGR,ETH,12,0,0,0,0,0,0
2015,Canada,Ethiopia,CAN,ETH,2047,206,0,0,0,0,0
2015,Chad,Ethiopia,TCD,ETH,5,13,0,0,0,0,0
2015,Colombia,Ethiopia,COL,ETH,17,0,0,0,0,0,0
2015,Cuba,Ethiopia,CUB,ETH,5,0,0,0,0,0,0
2015,Cyprus,Ethiopia,CYP,ETH,5,7,0,0,0,0,0
2015,Czechia,Ethiopia,CZE,ETH,10,14,0,0,0,0,0
2015,Denmark,Ethiopia,DNK,ETH,65,64,0,0,0,0,0
2015,Djibouti,Ethiopia,DJI,ETH,522,1939,0,0,0,0,0
2015,Ecuador,Ethiopia,ECU,ETH,5,0,0,0,0,0,0
2015,Eritrea,Ethiopia,ERI,ETH,26,0,0,0,0,0,0
2015,Finland,Ethiopia,FIN,ETH,93,78,0,0,0,0,0
2015,France,Ethiopia,FRA,ETH,653,433,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Ethiopia,GBR,ETH,1006,453,0,0,0,0,0
2015,Germany,Ethiopia,DEU,ETH,2657,3740,0,0,0,0,0
2015,Ghana,Ethiopia,GHA,ETH,5,13,0,0,0,0,0
